ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
8/28/2018	DEM	Democrat	STR	State Representative	HIL	Hillsborough	062		37	37	Cano	Christopher	Carlos	1301
8/28/2018	DEM	Democrat	STR	State Representative	HIL	Hillsborough	062		37	37	Valdes	Susan	L.	4756
8/28/2018	DEM	Democrat	STR	State Representative	PIN	Pinellas	067		50	50	Douglas	Dawn	C.	8604
8/28/2018	DEM	Democrat	STR	State Representative	PIN	Pinellas	067		50	50	Ryan	Tom		2555
8/28/2018	DEM	Democrat	STR	State Representative	HIL	Hillsborough	070		5	5	Bell	Keisha		742
8/28/2018	DEM	Democrat	STR	State Representative	MAN	Manatee	070		11	11	Bell	Keisha		1887
8/28/2018	DEM	Democrat	STR	State Representative	PIN	Pinellas	070		30	30	Bell	Keisha		4606
8/28/2018	DEM	Democrat	STR	State Representative	SAR	Sarasota	070		6	6	Bell	Keisha		1033
8/28/2018	DEM	Democrat	STR	State Representative	HIL	Hillsborough	070		5	5	Newton	Wengay	'Newt'	459
8/28/2018	DEM	Democrat	STR	State Representative	MAN	Manatee	070		11	11	Newton	Wengay	'Newt'	1922
8/28/2018	DEM	Democrat	STR	State Representative	PIN	Pinellas	070		30	30	Newton	Wengay	'Newt'	7865
8/28/2018	DEM	Democrat	STR	State Representative	SAR	Sarasota	070		6	6	Newton	Wengay	'Newt'	1101
8/28/2018	DEM	Democrat	STR	State Representative	HIL	Hillsborough	070		5	5	Sheeley	Vito	D.	237
8/28/2018	DEM	Democrat	STR	State Representative	MAN	Manatee	070		11	11	Sheeley	Vito	D.	568
8/28/2018	DEM	Democrat	STR	State Representative	PIN	Pinellas	070		30	30	Sheeley	Vito	D.	2371
8/28/2018	DEM	Democrat	STR	State Representative	SAR	Sarasota	070		6	6	Sheeley	Vito	D.	213
8/28/2018	DEM	Democrat	STR	State Representative	LEE	Lee	076		42	42	Ayers	Neilson	Croll	2405
8/28/2018	DEM	Democrat	STR	State Representative	LEE	Lee	076		42	42	Bogner	David		5225
8/28/2018	DEM	Democrat	STR	State Representative	PAL	Palm Beach	081		71	71	Koch	Mindy		8199
8/28/2018	DEM	Democrat	STR	State Representative	PAL	Palm Beach	081		71	71	Polsky	Tina		13394
8/28/2018	DEM	Democrat	STR	State Representative	STL	St. Lucie	084		36	36	Blanton	Forest	W.	1089
8/28/2018	DEM	Democrat	STR	State Representative	STL	St. Lucie	084		36	36	Hogan Johnson	Delores		5840
8/28/2018	DEM	Democrat	STR	State Representative	STL	St. Lucie	084		36	36	Johnson	Kim		4958
8/28/2018	DEM	Democrat	STR	State Representative	STL	St. Lucie	084		36	36	Joseph	Robert	L.	1253
8/28/2018	DEM	Democrat	STR	State Representative	PAL	Palm Beach	087		85	85	Hernandez	Edgardo		2487
8/28/2018	DEM	Democrat	STR	State Representative	PAL	Palm Beach	087		85	85	Silvers	David		4182
8/28/2018	DEM	Democrat	STR	State Representative	PAL	Palm Beach	089		98	98	Bonfiglio	Jim		7086
8/28/2018	DEM	Democrat	STR	State Representative	PAL	Palm Beach	089		98	98	Rossi	Ryan	A.	5351
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	092		53	53	Armstead	Paulette	V.	7066
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	092		53	53	Hawkins-Williams	Patricia		10018
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	096		47	47	Farooqui	Saima		4532
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	096		47	47	Jacobs	Kristin		17329
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	097		47	47	Mohammad	Imtiaz	Ahmad	4758
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	097		47	47	Moskowitz	Jared	E.	17702
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	098		56	56	Dolberg	Andrew		4136
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	098		56	56	Geller	Elaine		3877
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	098		56	56	Gottlieb	Michael		5789
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	098		56	56	Korka	Stephen		549
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	098		56	56	Stallone	Daniel	J.	729
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	103		7	7	Polo	Cindy		2276
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	103		0	0	Polo	Cindy		1741
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	103		7	7	Tapia	Rick		800
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	103		0	0	Tapia	Rick		1273
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	105		3	3	Estevez	Javier		563
8/28/2018	DEM	Democrat	STR	State Representative	CLL	Collier	105		11	11	Estevez	Javier		807
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	105		0	0	Estevez	Javier		1298
8/28/2018	DEM	Democrat	STR	State Representative	BRO	Broward	105		3	3	Hancock	Ross		728
8/28/2018	DEM	Democrat	STR	State Representative	CLL	Collier	105		11	11	Hancock	Ross		762
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	105		0	0	Hancock	Ross		1010
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	108		0	0	Beauvil	Joseph		2483
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	108		0	0	Hardemon	Roy		6132
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	108		0	0	Joseph	Dotie		8379
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	109		0	0	Bush	James		8885
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	109		0	0	McMinn	Cedric		7812
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	113		0	0	Grieco	Michael		3418
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	113		0	0	Lalchandani	Kubs		1975
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	113		0	0	Weithorn	Deede		2936
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	115		0	0	Schulman	James	Linwood	2482
8/28/2018	DEM	Democrat	STR	State Representative	DAD	Miami-Dade	115		0	0	Solomon	Jeffrey		7870
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	FRA	Franklin	002	012	8	8	Barclay Fountain	Lisa		771
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	GAD	Gadsden	002	012	25	25	Barclay Fountain	Lisa		2305
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	JEF	Jefferson	002	012	0	0	Barclay Fountain	Lisa		920
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LEO	Leon	002	012	155	155	Barclay Fountain	Lisa		20486
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LIB	Liberty	002	012	0	0	Barclay Fountain	Lisa		348
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	WAK	Wakulla	002	012	0	0	Barclay Fountain	Lisa		1270
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	FRA	Franklin	002	012	8	8	Frank	David		1627
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	GAD	Gadsden	002	012	25	25	Frank	David		7154
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	JEF	Jefferson	002	012	0	0	Frank	David		1911
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LEO	Leon	002	012	155	155	Frank	David		33071
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LIB	Liberty	002	012	0	0	Frank	David		700
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	WAK	Wakulla	002	012	0	0	Frank	David		2836
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	FRA	Franklin	002	012	8	8	Thurman	D.	Christine	1231
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	GAD	Gadsden	002	012	25	25	Thurman	D.	Christine	2407
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	JEF	Jefferson	002	012	0	0	Thurman	D.	Christine	1675
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LEO	Leon	002	012	155	155	Thurman	D.	Christine	16501
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LIB	Liberty	002	012	0	0	Thurman	D.	Christine	1061
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	WAK	Wakulla	002	012	0	0	Thurman	D.	Christine	2735
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	CLA	Clay	004	018	0	0	Horkan	Maureen	T.	18007
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DUV	Duval	004	018	199	199	Horkan	Maureen	T.	82931
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	NAS	Nassau	004	018	0	0	Horkan	Maureen	T.	9230
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	CLA	Clay	004	018	0	0	McBurney	Charles		17840
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DUV	Duval	004	018	199	199	McBurney	Charles		67579
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	NAS	Nassau	004	018	0	0	McBurney	Charles		8399
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	CIT	Citrus	005	004	0	0	Barbee	Don		17597
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HER	Hernando	005	004	64	64	Barbee	Don		25404
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LAK	Lake	005	004	102	102	Barbee	Don		32571
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	MRN	Marion	005	004	125	125	Barbee	Don		36484
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	SUM	Sumter	005	004	26	26	Barbee	Don		19965
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	CIT	Citrus	005	004	0	0	Spaight	Edward	C.	16318
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HER	Hernando	005	004	64	64	Spaight	Edward	C.	10331
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LAK	Lake	005	004	102	102	Spaight	Edward	C.	21070
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	MRN	Marion	005	004	125	125	Spaight	Edward	C.	26781
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	SUM	Sumter	005	004	26	26	Spaight	Edward	C.	11601
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	004	110	110	Anderson	Dustin		21749
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	004	299	299	Anderson	Dustin		41423
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	004	110	110	Ellis	Dave		28296
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	004	299	299	Ellis	Dave		79695
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	004	110	110	Fixsen	Roxanne		22524
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	004	299	299	Fixsen	Roxanne		56055
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	009	110	110	Blackwell	Claudia	Elizabeth	28767
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	009	299	299	Blackwell	Claudia	Elizabeth	58112
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	009	110	110	Helinger	Christine		42632
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	009	299	299	Helinger	Christine		117581
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	036	110	110	Loar	Doneene	D.	41998
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	036	299	299	Loar	Doneene	D.	118000
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	036	110	110	McBath	Donald		30136
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	036	299	299	McBath	Donald		57438
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	040	110	110	Minkoff	Thomas	H. 'Tommy'	46258
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	040	299	299	Minkoff	Thomas	H. 'Tommy'	123772
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	040	110	110	Trentalange	Mike		24774
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	040	299	299	Trentalange	Mike		50509
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	045	110	110	Frayman	Evan		31383
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	045	299	299	Frayman	Evan		83678
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	045	110	110	Hamilton	Rebecca		39804
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	045	299	299	Hamilton	Rebecca		91098
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	FLA	Flagler	007	015	25	25	Gaustad	Linda	L.	6775
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PUT	Putnam	007	015	0	0	Gaustad	Linda	L.	3691
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	STJ	St. Johns	007	015	0	0	Gaustad	Linda	L.	14372
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	VOL	Volusia	007	015	125	125	Gaustad	Linda	L.	31265
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	FLA	Flagler	007	015	25	25	Slack	Sebrina	L.	6368
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PUT	Putnam	007	015	0	0	Slack	Sebrina	L.	3099
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	STJ	St. Johns	007	015	0	0	Slack	Sebrina	L.	12130
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	VOL	Volusia	007	015	125	125	Slack	Sebrina	L.	33245
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	FLA	Flagler	007	015	25	25	Will	Ryan		7698
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PUT	Putnam	007	015	0	0	Will	Ryan		4683
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	STJ	St. Johns	007	015	0	0	Will	Ryan		18891
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	VOL	Volusia	007	015	125	125	Will	Ryan		34044
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ALA	Alachua	008	008	63	63	Robertson	David		11684
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BAK	Baker	008	008	9	9	Robertson	David		2862
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRA	Bradford	008	008	14	14	Robertson	David		2898
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	GIL	Gilchrist	008	008	10	10	Robertson	David		1999
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LEV	Levy	008	008	13	13	Robertson	David		4437
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	UNI	Union	008	008	8	8	Robertson	David		1313
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ALA	Alachua	008	008	63	63	Waldman	Julie		6764
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BAK	Baker	008	008	9	9	Waldman	Julie		800
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRA	Bradford	008	008	14	14	Waldman	Julie		778
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	GIL	Gilchrist	008	008	10	10	Waldman	Julie		479
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LEV	Levy	008	008	13	13	Waldman	Julie		1437
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	UNI	Union	008	008	8	8	Waldman	Julie		421
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ALA	Alachua	008	008	63	63	Walker	Gloria		26480
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BAK	Baker	008	008	9	9	Walker	Gloria		1070
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRA	Bradford	008	008	14	14	Walker	Gloria		1565
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	GIL	Gilchrist	008	008	10	10	Walker	Gloria		824
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LEV	Levy	008	008	13	13	Walker	Gloria		2614
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	UNI	Union	008	008	8	8	Walker	Gloria		467
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ORA	Orange	009	015	0	0	Ashton	Jeff		95598
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OSC	Osceola	009	015	87	87	Ashton	Jeff		24461
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ORA	Orange	009	015	0	0	Friedman	Howard		79701
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OSC	Osceola	009	015	87	87	Friedman	Howard		16268
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ORA	Orange	009	026	0	0	Davis	Joseph	Haynes	67265
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OSC	Osceola	009	026	87	87	Davis	Joseph	Haynes	17478
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ORA	Orange	009	026	0	0	Young	Tom		95044
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OSC	Osceola	009	026	87	87	Young	Tom		21815
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ORA	Orange	009	041	0	0	DeYoung	Lorraine	Elizabeth	44185
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OSC	Osceola	009	041	87	87	DeYoung	Lorraine	Elizabeth	11468
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ORA	Orange	009	041	0	0	Mosley	Dean		52009
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OSC	Osceola	009	041	87	87	Mosley	Dean		10296
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ORA	Orange	009	041	0	0	Shaffer	Laura		68288
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OSC	Osceola	009	041	87	87	Shaffer	Laura		17860
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HAR	Hardee	010	010	12	12	Cohen	Lee		970
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HIG	Highlands	010	010	25	25	Cohen	Lee		3853
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	POL	Polk	010	010	167	167	Cohen	Lee		23042
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HAR	Hardee	010	010	12	12	Gravitt	Melissa		1215
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HIG	Highlands	010	010	25	25	Gravitt	Melissa		8068
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	POL	Polk	010	010	167	167	Gravitt	Melissa		42348
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HAR	Hardee	010	010	12	12	Merritt	Keith	P.	981
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HIG	Highlands	010	010	25	25	Merritt	Keith	P.	4276
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	POL	Polk	010	010	167	167	Merritt	Keith	P.	31660
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HAR	Hardee	010	011	12	12	Moore	Dana	Y.	1885
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HIG	Highlands	010	011	25	25	Moore	Dana	Y.	9347
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	POL	Polk	010	011	167	167	Moore	Dana	Y.	58370
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HAR	Hardee	010	011	12	12	Pincket	Stephen	Paul	1295
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HIG	Highlands	010	011	25	25	Pincket	Stephen	Paul	6557
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	POL	Polk	010	011	167	167	Pincket	Stephen	Paul	36930
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	008	0	0	Espinosa	Elisabeth		123446
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	008	0	0	Miller	David	C.	136621
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	014	0	0	del Rio	Vivianne		89587
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	014	0	0	Gordon	Renee		122561
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	014	0	0	Martinez	Louis	V.	45562
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	025	0	0	Marrero	Yery		133322
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DAD	Miami-Dade	011	025	0	0	Perkins	Joe		118501
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DES	Desoto	012	012	15	15	Iten	Brian	A.	2130
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	MAN	Manatee	012	012	70	70	Iten	Brian	A.	34374
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	SAR	Sarasota	012	012	101	101	Iten	Brian	A.	33999
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	DES	Desoto	012	012	15	15	Ruhl	Maria		1959
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	MAN	Manatee	012	012	70	70	Ruhl	Maria		36022
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	SAR	Sarasota	012	012	101	101	Ruhl	Maria		55443
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HIL	Hillsborough	013	025	390	390	Boza Sevelin	Cissy		39566
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HIL	Hillsborough	013	025	390	390	Brookins	Starr		27974
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HIL	Hillsborough	013	025	390	390	Fuson	Robin		63441
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HIL	Hillsborough	013	025	390	390	Moody	Jamey		62118
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAL	Palm Beach	015	013	871	871	Jordan	Jordan	H.	40702
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAL	Palm Beach	015	013	871	871	Kerner	Scott	Ryan	80901
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAL	Palm Beach	015	013	871	871	St. Juste	Alcolya	J.L.	74542
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAL	Palm Beach	015	018	871	871	Cheesman	Maxine		81218
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAL	Palm Beach	015	018	871	871	Coleman	Marybel	Reinoso	62992
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAL	Palm Beach	015	018	871	871	Maryuma	Joseph	'Joe'	53612
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAL	Palm Beach	015	025	871	871	Johnson	Henry	Quinn	51893
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAL	Palm Beach	015	025	871	871	McAuliffe	Michael		68436
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAL	Palm Beach	015	025	871	871	Willis	Sarah		78907
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	008	577	577	Kollra	Ernest	Albert	114690
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	008	577	577	Schneider	Alan	B.	112587
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	036	577	577	Africk-Olefson	Shari	Beth	125211
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	036	577	577	Padowitz	Kristin	Weisberg	105929
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	038	577	577	Allen-Rosner	Jason		50372
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	038	577	577	Donoho	Melissa	Minsk	40425
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	038	577	577	Leali	Linda	Marie	38754
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	038	577	577	Moon	Stefanie	Camille	98458
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	039	577	577	Alspector	Susan	Lynn	116386
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	039	577	577	Coolidge-Shotwell	Camille		107906
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	042	577	577	Kaplan	Richard	Brian	113722
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	042	577	577	Usan	Michael		114095
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	043	577	577	Berger	Karen	Elizabeth	110066
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	043	577	577	Casey	Dan		116588
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	046	577	577	Curry	H.	James	78687
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	046	577	577	Markhasin-Weekes	Maria		101308
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRO	Broward	017	046	577	577	Miller	Walter	'Dale'	46948
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRE	Brevard	018	024	174	174	Pollack	Adam		54213
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	SEM	Seminole	018	024	81	81	Pollack	Adam		34373
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRE	Brevard	018	024	174	174	Souto	Melissa	Dyan	64782
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	SEM	Seminole	018	024	81	81	Souto	Melissa	Dyan	39033
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	IND	Indian River	019	019	36	36	Larsen	Louis	'Lou'	6507
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	MRT	Martin	019	019	0	0	Larsen	Louis	'Lou'	11200
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OKE	Okeechobee	019	019	0	0	Larsen	Louis	'Lou'	1391
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	STL	St. Lucie	019	019	64	64	Larsen	Louis	'Lou'	10658
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	IND	Indian River	019	019	36	36	Meadows	Robert	'Bob'	14413
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	MRT	Martin	019	019	0	0	Meadows	Robert	'Bob'	12347
8/28/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OKE	Okeechobee	019	019	0	0	Meadows	Robert	'Bob'	2532
